query,product_id,product_title,product_description,product_brand,esci_label,product_locale
1 ft 3/8 not hose,B07S4GS3LC,Garden Hose Lightweight Heavy Duty Drinking Water Hose 5/8 in. x 3 ft,<p><b>Description</b></p> <p> Made of premium hybrid polymer to eliminate kinking under pressure. </p> <p> Hybrid garden hose does not fight you when you coil it.</p> <p> Ideal for extreme weather locations and contractors. </p> <p> this hose don't included spray nozzle </p> <p> This hose includ brass connectors.</p> <p> <b>Aplication </b></p> <p>1. Watering Gardens </p> <p> 2. General Car Washing </p> <p> 3. Daily Cleaning </p>,NAOPSY,Irrelevant,us
1 ft 3/8 not hose,B085LWC7RB,"Flexi Hose with 8 Function Nozzle, Lightweight Expandable Garden Hose, No-Kink Flexibility, 3/4 Inch Solid Brass Fittings and Double Latex Core","Flexi Hose with 8 Function Nozzle, Lightweight Expandable Garden Hose, No-Kink Flexibility, 3/4 Inch Solid Brass Fittings and Double Latex Core",Flexi Hose,Irrelevant,us
water hose 100 feet,B085LWC7RB,"Flexi Hose with 8 Function Nozzle, Lightweight Expandable Garden Hose, No-Kink Flexibility, 3/4 Inch Solid Brass Fittings and Double Latex Core","Flexi Hose with 8 Function Nozzle, Lightweight Expandable Garden Hose, No-Kink Flexibility, 3/4 Inch Solid Brass Fittings and Double Latex Core",Flexi Hose,Exact,us
1 ft 3/8 not hose,B081P63FLX,"Tool Daily Pressure Washer Hose, 3/8 Inch x 50 FT, Quick Connect, 4000 PSI, High Tensile Wire Braided","<br>Pressure washer hose 50 FT is made from upgraded high tensile Steel-Wire Braid, Scuff and mark resistant construction for prolonged service life. No leaking.<br> <br>Max Working Pressure is up to 4000 PSI. Burst Pressure is up to 16000 PSI. Flow rate is from 2.5 GPM to 5 GPM. Max Temperature is up to 250 F.<br> <br>Power washer hose extension fits most pressure washer models. The 3/8 pressure washer hose has 3/8"" quick connect female socket and 3/8"" plug. Easy to connect and disconnect.<br> ",Tool Daily,Irrelevant,us
power washer wand and hose,B081P63FLX,"Tool Daily Pressure Washer Hose, 3/8 Inch x 50 FT, Quick Connect, 4000 PSI, High Tensile Wire Braided","<br>Pressure washer hose 50 FT is made from upgraded high tensile Steel-Wire Braid, Scuff and mark resistant construction for prolonged service life. No leaking.<br> <br>Max Working Pressure is up to 4000 PSI. Burst Pressure is up to 16000 PSI. Flow rate is from 2.5 GPM to 5 GPM. Max Temperature is up to 250 F.<br> <br>Power washer hose extension fits most pressure washer models. The 3/8 pressure washer hose has 3/8"" quick connect female socket and 3/8"" plug. Easy to connect and disconnect.<br> ",Tool Daily,Substitute,us
pressure washer hose 25ft,B081P63FLX,"Tool Daily Pressure Washer Hose, 3/8 Inch x 50 FT, Quick Connect, 4000 PSI, High Tensile Wire Braided","<br>Pressure washer hose 50 FT is made from upgraded high tensile Steel-Wire Braid, Scuff and mark resistant construction for prolonged service life. No leaking.<br> <br>Max Working Pressure is up to 4000 PSI. Burst Pressure is up to 16000 PSI. Flow rate is from 2.5 GPM to 5 GPM. Max Temperature is up to 250 F.<br> <br>Power washer hose extension fits most pressure washer models. The 3/8 pressure washer hose has 3/8"" quick connect female socket and 3/8"" plug. Easy to connect and disconnect.<br> ",Tool Daily,Irrelevant,us
1 ft 3/8 not hose,B083H53WQ2,"YOTOO Rubber Lead-in Air Hose 3/8-Inch by 10-Feet 300 PSI Heavy Duty, Kink Resistant, All-Weather Flexibility with 1/4-Inch Brass Male Fittings, Bend Restrictors, Red","YOTOO 3/8""x10' Rubber Lead in Air Hose is ideal for garage, shop, industry, home and many other uses. The rubber construction offers heavy duty, flexibility,abrasion resistance. It is very good cold weather flexibility and coils easily for storage. Equipped with 1/4” industrial solid brass swivel quick coupler and plug for directly connect to air compressor and air tools. No need to buy separately air fittings. The max pressure of the air hose is 300 psi. bursting pressure is 1200 psi. Bend rest",YOTOO,Substitute,us
1 ft 3/8 not hose,B085ZCYRJK,"M MINGLE Pressure Washer Hose 50 Feet X 3/8 Inch, High Tensile Wire Braided, with 2 Quick Connect Kits, Compatible M22 14mm, 4000 PSI","Including a pressure washer hose 50 ft, an adapter (3/8 inch male plug to M22 14mm female) and an adapter (3/8 inch female socket to M22 14mm female). Pressure washer hose is made of upgraded high tensile steel-wire braid. Bend radius of the hose is 4.7 inch. Non marking and Never kink permanently. Pressure washer hose 50 ft fits most brand power washer. Max working pressure is 4000 PSI. Burst Pressure is up to 16000 PSI. Max Temperature is 176°F. Flow rate is from 2.5 GPM to 5 GPM. Power washer",M MINGLE,Irrelevant,us
3/8 hose,B085ZCYRJK,"M MINGLE Pressure Washer Hose 50 Feet X 3/8 Inch, High Tensile Wire Braided, with 2 Quick Connect Kits, Compatible M22 14mm, 4000 PSI","Including a pressure washer hose 50 ft, an adapter (3/8 inch male plug to M22 14mm female) and an adapter (3/8 inch female socket to M22 14mm female). Pressure washer hose is made of upgraded high tensile steel-wire braid. Bend radius of the hose is 4.7 inch. Non marking and Never kink permanently. Pressure washer hose 50 ft fits most brand power washer. Max working pressure is 4000 PSI. Burst Pressure is up to 16000 PSI. Max Temperature is 176°F. Flow rate is from 2.5 GPM to 5 GPM. Power washer",M MINGLE,Exact,us
1 ft 3/8 not hose,B08B3LVPGD,"Yanwoo 304 Stainless Steel 1 Feet Garden Hose, Lightweight, Kink-Free, Heavy Duty Outdoor Hose (1ft)","<b>【MATERIAL】</b><br>Made of premium quality 304 stainless steel. <br>Won't rust or break under high pressure. <br>Fexible and lightweight, easy to roll up and store.<br><br><b>【PACKAGE】</b><br><1> 1 Foot Short Hose<br><2> 2 additional washers<br><br><b>【REINFORCED & LIGHTWEIGHT】</b><br>Reinforced hose joint makes screwing easily and quickly. <br>Won't break, leak, crack or corrode. <br>Lightweight will not twist tangle or kink.<br><br><b>【KINK FREE】</b><br>The body of the hose is encased in a s",Yanwoo,Exact,us
1 ft 3/8 not hose,B08FDV3Q4X,"Quickun Pneumatic Tubing 3/8"" Tube OD PU Polyurethane Tube Air Hose Line for Air Compressor Fitting or Fluid Transfer (Black 32.8ft)","<p> ★High Transparency of Raw Materials </p> <p>-The finished product is wear-resistant and pressure resistant, and the surface is smooth. </p> <p> ★Anti-aging and Long Service Life </p> <p>-There is no trace on the fold. </p> <p> ★Full of Elasticity </p> <p>-Smaller bend radius for easier installation. </p> <p> ★Wide range of use</p> <p>-Safe and reliable application in: air, water, chemicals, lubricants, instrument lines, irrigation control systems,textile mills, food plants, vehicles and ship",Quickun,Exact,us
1 ft 3/8 not hose,B08T9JN9F2,Hose Protector Garden Hose Extension Universal Water Faucet Adapter Kink-Free Hose Saver with Spring 2 Pack,"<p>☞ <b>If you find that your garden hose is often linked, water flow is reduced, and the water hose is replaced frequently, our water pipe can solve your troubles well.</b></p><p></p><p>√ The spring design of the garden Hose Connector can prevent the water hoses from kinking and twisting and extends the service life of the hoses.</p><p></p><p>√ Hose kink protectors adopted a unique octagonal structure in a breeze to your water bib and faucet around the house.</p><p><br></p><p></p><p>☛ Packing i",Gesura,Exact,us
1 ft 3/8 not hose,B07K5JTFL4,2-Pack Premium Stainless Steel Washing Machine Hoses - 6 FT No-Lead Burst Proof Red and Blue Lined Water Inlet Supply Lines - Universal 90 Degree Elbow Connection - 10 Year Warranty,"<ul></ul><b>2-Pack 6FT Red/Blue Lined Stainless Steel Braided Washing Machine Hoses with Universal 3/4"" Connector. Key Features:</b><ul><li>Two layers PVC core with reinforced nylon in between and 304 stainless steel braided outer cover for high performance and durable water supply applications </li><li>Universal connector fits all washing machines<li> Comply with following standards: ASME A112.18.6-2017/CSA B125.6-17, NSF/ANSI 61,372 </li><li> While typical water supply pressure ranges 50 - 80p",Shark Industrial,Irrelevant,us
1 ft 3/8 not hose,B07TMDCJ4T,"Solution4Patio Homes Garden Short Hose 3/4 in. x 3 ft. Yellow Lead-Hose Solid Brass Fittings for Water Softener, Dehumidifier","👍<b>Solution4Patio</b> is a major manufacturer of high quality gardening tools, with 30 years of experience. Over years of producing the best garden tools, Solution4Patio has consistently aimed to help to creat an enjoyable gardening experience for their customers.High quality! 💪 Fast shipping! 🚚 Best service! 😊 <br><br><br> <b>Features:<br></b> Condition: 100% Brand New<br> Material: High-quality PVC,corrosion-resistant, and sturdy.<br> Color: Yellow<br> Item Size: 3/4 in. Dia x 3 ft.<br> Item ",Solution4Patio Expert in Garden Creation,Substitute,us
1 ft 3/8 not hose,B093RXS2G1,TUNHUI 1 FT Heavy Duty Flexible Metal Garden Hose Stainless Steel Water Hose Durable Lightweight Kink Free and Easy to Store Outdoor Hose,"<p><b>TUNHUI Stainless Steel Garden Hose</b></p><ul> <li>This high quality steel hose has so many advantages than traditional rubber hoses. Don't worry about the problem of water leakage caused by dog biting. it will not break, crack, leak or corrode for the strongest durability.</li></ul><ul> <li>Kink free garden hose supports a higher water flow. Save your time and energy when watering. </li></ul><ul> <li>There are many length options, chose hoses that are 1ft, 3ft, 5ft, 10ft, 15ft, 25ft, 50ft",TUNHUI,Exact,us
1 ft 3/8 not hose,B078W1M4B8,"WYNNsky Hybrid Lead in Air Hose 3/8"" X 30""(1/4 in. MNPT Ball Swivel x 1/4 in. FNPT Ends) 300 PSI Max Working Pressure, Heavy Duty Air Compressor Hose","<b>Description:</b><br> The WYNNsky 3/8"" X 30"" Hybrid Air Hose,which is ideal for indoor & outdoor use in home, shop, construction and industrial applications. The Rubber/PVC blend construction offers very good cold weather flexibility and coils easily for storage.the max pressure of the air hose is 300 psi. <br><br> <b>Company:</b><br> Wynnsky is a professional manufacturer of pneumatic couplers & plugs, air hose fittings, tire repair and tire maintenance products. We save customer's cost in ea",WYNNsky,Substitute,us
1/4” air hose reel without hose,B078W1M4B8,"WYNNsky Hybrid Lead in Air Hose 3/8"" X 30""(1/4 in. MNPT Ball Swivel x 1/4 in. FNPT Ends) 300 PSI Max Working Pressure, Heavy Duty Air Compressor Hose","<b>Description:</b><br> The WYNNsky 3/8"" X 30"" Hybrid Air Hose,which is ideal for indoor & outdoor use in home, shop, construction and industrial applications. The Rubber/PVC blend construction offers very good cold weather flexibility and coils easily for storage.the max pressure of the air hose is 300 psi. <br><br> <b>Company:</b><br> Wynnsky is a professional manufacturer of pneumatic couplers & plugs, air hose fittings, tire repair and tire maintenance products. We save customer's cost in ea",WYNNsky,Exact,us
lead in hose,B078W1M4B8,"WYNNsky Hybrid Lead in Air Hose 3/8"" X 30""(1/4 in. MNPT Ball Swivel x 1/4 in. FNPT Ends) 300 PSI Max Working Pressure, Heavy Duty Air Compressor Hose","<b>Description:</b><br> The WYNNsky 3/8"" X 30"" Hybrid Air Hose,which is ideal for indoor & outdoor use in home, shop, construction and industrial applications. The Rubber/PVC blend construction offers very good cold weather flexibility and coils easily for storage.the max pressure of the air hose is 300 psi. <br><br> <b>Company:</b><br> Wynnsky is a professional manufacturer of pneumatic couplers & plugs, air hose fittings, tire repair and tire maintenance products. We save customer's cost in ea",WYNNsky,Exact,us
1 ft 3/8 not hose,B074FSGQRC,2Pcs Garden Hose Coil Spring Protector Faucet Hoses Coupling Adapter,This coil hose protector is durably made of metal and reduces strain on your hose spigot to ensure many years of dependable hose faucet watering.,Gardeningwill,Irrelevant,us
1 ft 3/8 not hose,B0006IX878,"Camco Flexible Hose Protector-Eliminates Hose Crimping and Straining at Faucets and Water Connections, Creates Hose Flexibility (22703) - 22703-A",None,Camco,Irrelevant,us
1 ft 3/8 not hose,B000I1QCZI,"Y Hose Mixer by AquaPlumb. Easily Mix Hot & Cold Water. Washing Machine Laundry Hose. Brass Coupling, Braided Rubber Hose. Indoor/Outdoor Use (1)",Mixer Hose<b>Aqua Plumb</b><br>Aqua Plumb is a registered brand of the Howard Berger Company which builds on a legacy in the plumbing industry that dates back to 1927. Professionals and do-it-yourselfers trust the Aqua Plumb name for the widest array of plumbing repair and replacement products. <br><br><br><i>“This is a great product. I'm able to wash my car in the garage in the winter using warm water to rinse. It saves money by not having to pay to have it washed and waxed. Thanks.” .”</i> -Er,Aqua Plumb,Irrelevant,us
1 ft 3/8 not hose,B000X22TCC,"SIMPSON Cleaning Monster 41030- 3/8"" x 100' 4500 PSI Cold Water Replacement/Extension Hose",None,Simpson Cleaning,Substitute,us
pressure wash hose,B000X22TCC,"SIMPSON Cleaning Monster 41030- 3/8"" x 100' 4500 PSI Cold Water Replacement/Extension Hose",None,Simpson Cleaning,Exact,us
1 ft 3/8 not hose,B000X27RRO,"SIMPSON Cleaning Monster Cold Water Replacement/Extension Hose | 3/8"" x 50 4500 PSI | 41028 Model",None,Simpson Cleaning,Exact,us
pressure wash hose,B000X27RRO,"SIMPSON Cleaning Monster Cold Water Replacement/Extension Hose | 3/8"" x 50 4500 PSI | 41028 Model",None,Simpson Cleaning,Exact,us
1 ft 3/8 not hose,B0038M4ZYY,"Goodyear 3' x 3/8"" Rubber Whip Hose Yellow 250 Psi",None,Goodyear,Irrelevant,us
flexilla leader air hose,B0038M4ZYY,"Goodyear 3' x 3/8"" Rubber Whip Hose Yellow 250 Psi",None,Goodyear,Substitute,us
12 inch l shaped brackets,B07WJZDKQG,"Favordrory 16 PCS 90 Degree Angle L Shaped Shelf Bracket, Corner Brace Joint Bracket Fastener, 5 x 3Inch Floating Shelves Bracket Support Wall Hanging with 96 PCS Screws and 32 PCS Anchors, Black","<b>【Specifications:】</b><br> Color: Matte Black<br> Thickness: 3mm/0.12” <br> Mount Hole Dia.: 5mm/ 0.2"" <br> Size: 125 x 75 mm/5"" x 3"" (L*W*T) <br> Material: Iron (not stainless steel) <br> Installation Method: Screw fixing<br> Support Weight: maximum 35lb for a pair of corner bracket <br> <br> <b>【Features:】</b><br> 1, Screw holes are countersink, the head of screw is not protruding after the screw has been screwed in, simple and aesthetic appearance<br> 2, These black L shaped corner braces w",Favordrory,Substitute,us
12 inch l shaped brackets,B083LTK5RK,"Shelf Brackets 12 inch, Heavy Duty Floating Shelf Bracket for Open Shelving, Black Metal L Bracket Angle Wall Brackets for Shelves - 6 Pack with Screws - Multi-Size Available",None,MY RUSTIC,Exact,us
l brackets,B083LTK5RK,"Shelf Brackets 12 inch, Heavy Duty Floating Shelf Bracket for Open Shelving, Black Metal L Bracket Angle Wall Brackets for Shelves - 6 Pack with Screws - Multi-Size Available",None,MY RUSTIC,Exact,us
12 inch l shaped brackets,B07RT8XXKG,"Shelf Brackets 12 Inch Lumber Boards, Heavy Duty Industrial Forged Steel Iron Rustic Floating Shelf Brackets, Angle Wall Brackets 4 Pack （11.25""L x 6"" ）","L bracket for shelves: Metal forged and bent into these beautiful wall Shelf Brackets. They are black coated to give them a modern look for there new home. Great for your door way, bathrooms, living rooms, kitchens, bed rooms or just a home decor piece to display your stuff. you can always ask me to make you some to the size you would like to fit your new brackets. If the raw metal look doesn't fit your needs or the look your going for. The brackets are able to be painted and can always be spray",MY RUSTIC,Substitute,us
